404,128,404_128,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,2783  2795  2799; Pub.
404,129,404_129,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 96–222  title I  § 101(a)(10)(E)  (J)(ii)  Apr.
404,130,404_130,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,1  1980  94 Stat.
404,131,404_131,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,202  204; Pub.
404,132,404_132,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 96–364  title II  § 205  Sept. 26  1980  94 Stat.
404,133,404_133,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,1287; Pub.
404,134,404_134,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 97–34  title III  §§ 312(a)  331(b)  333(a)  Aug. 13  1981  95 Stat.
404,135,404_135,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,283  293  296; Pub.
404,136,404_136,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 97–248  title II  §§ 235(f)  237(e)(2)  238(a)  253(b)  Sept. 3  1982  96 Stat.
404,137,404_137,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,507  512  533; Pub.
404,138,404_138,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 98–369  div.
404,139,404_139,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,A  title IV  § 474(r)(14)  title V  §§ 512(a)  542(a)  title VII  § 713(b)(3)  (d)(4)(A)  (5)  (6)  (9)  July 18  1984  98 Stat.
404,140,404_140,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,842  862  890  957  958; Pub.
404,141,404_141,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 99–272  title XI  § 11011(c)(1)  (2)  Apr.
404,142,404_142,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,7  1986  100 Stat.
404,143,404_143,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,257  258; Pub.
404,144,404_144,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 99–514  title XI  §§ 1106(d)(2)  1108(c)  1112(d)(2)  1131(a)  (b)  1136(b)  1171(b)(6)  1173(a)  title XVIII  §§ 1848(c)  1851(b)(2)(A)–(C)(ii)  1854(b)(2)–(5)  1875(c)(7)  Oct. 22  1986  100 Stat.
404,145,404_145,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,2424  2433  2445  2476  2477  2486  2513  2515  2857  2863  2878  2895; Pub.
404,146,404_146,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 100–203  title IX  § 9307(c)  (d)  title X  § 10201(b)(2)  (3)  Dec. 22  1987  101 Stat.
404,147,404_147,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,1330–357  1330–387; Pub.
404,148,404_148,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 100–647  title I  §§ 1011(d)(1)  (4)  (f)(6)  1011A(e)(4)  1011B(h)(3)  (6)  1018(t)(4)(A)  (5)  title II  § 2005(b)  Nov. 10  1988  102 Stat.
404,149,404_149,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,3459  3463  3478  3491  3492  3588  3589  3610; Pub.
404,150,404_150,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 101–239  title VII  §§ 7302(a)  7841(b)(1)  Dec. 19  1989  103 Stat.
404,151,404_151,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,2351  2428; Pub.
404,152,404_152,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 101–508  title XI  § 11812(b)(7)  Nov. 5  1990  104 Stat.
404,153,404_153,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,1388–535; Pub.
404,154,404_154,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 102–318  title V  § 522(a)(2)  July 3  1992  106 Stat.
404,155,404_155,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,314; Pub.
404,156,404_156,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 103–66  title XIII  § 13212(c)(1)  Aug. 10  1993  107 Stat.
404,157,404_157,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,472; Pub.
404,158,404_158,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 103–465  title VII  § 751(a)(11)  Dec. 8  1994  108 Stat.
404,159,404_159,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,5022; Pub.
404,160,404_160,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 104–188  title I  §§ 1316(d)(1)  (2)  1421(b)(2)  1431(b)(3)  1461(b)  1704(q)(1)  (t)(76)  Aug. 20  1996  110 Stat.
404,161,404_161,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,1786  1795  1803  1823  1887  1891; Pub.
404,162,404_162,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 105–34  title XV  § 1530(c)(2)  title XVI  § 1601(d)(2)(C)  Aug. 5  1997  111 Stat.
404,163,404_163,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,1078  1088; Pub.
404,164,404_164,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 105–206  title VI  § 6015(d)  title VII  § 7001(a)  July 22  1998  112 Stat.
404,165,404_165,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,821  827; Pub.
404,166,404_166,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 107–16  title VI  §§ 611(c)(1)  614(a)  616(a)–(b)(2)(A)  632(a)(3)(B)  652(a)  662(a)  (b)  June 7  2001  115 Stat.
404,167,404_167,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,97  102  103  114  129  142; Pub.
404,168,404_168,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 107–147  title IV  § 411(l)(1)  (2)  (4)  (s)  (w)  Mar.
404,169,404_169,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,9  2002  116 Stat.
404,170,404_170,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,47  51  52; Pub.
404,171,404_171,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 108–218  title I  § 101(b)(5)  Apr.
404,172,404_172,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,10  2004  118 Stat.
404,173,404_173,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,598; Pub.
404,174,404_174,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 109–280  title VIII  §§ 801(a)–(c)(3)  (d)  802(a)  803(a)  (b)  Aug. 17  2006  120 Stat.
404,175,404_175,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,992–996; Pub.
404,176,404_176,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 110–245  title I  § 104(c)(1)  June 17  2008  122 Stat.
404,177,404_177,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,1627; Pub.
404,178,404_178,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 110–458  title I  § 108(a)–(c)  Dec. 23  2008  122 Stat.
404,179,404_179,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,5108; Pub.
404,180,404_180,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 112–141  div.
404,181,404_181,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,D  title II  § 40211(a)(2)(A)  July 6  2012  126 Stat.
404,182,404_182,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,847; Pub.
404,183,404_183,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,L. 113–97  title II  § 202(c)(6)  Apr.
404,184,404_184,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,7  2014  128 Stat.
404,185,404_185,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,1136.
404,186,404_186,26 U.S. Code § 404 - Deduction for contributions of an employer to an employees’ trust or annuity plan and compensation under a deferred-payment plan,)[1]  See References in Text note below.
404A,1,404A_1,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,§ 404A.Deduction for certain foreign deferred compensation plans(a) General ruleAmounts paid or accrued by an employer under a qualified foreign plan—(1)shall not be allowable as a deduction under this chapter  but(2)if they would otherwise be deductible  shall be allowed as a deduction under this section for the taxable year for which such amounts are properly taken into account under this section.
404A,2,404A_2,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(b) Rules for qualified funded plansFor purposes of this section—(1) In generalExcept as otherwise provided in this section  in the case of a qualified funded plan contributions are properly taken into account for the taxable year in which paid.
404A,3,404A_3,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(2) Payment after close of taxable yearFor purposes of paragraph (1)  a payment made after the close of a taxable year shall be treated as made on the last day of such year if the payment is made—(A)on account of such year  and(B)not later than the time prescribed by law for filing the return for such year (including extensions thereof).
404A,4,404A_4,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(3) LimitationsIn the case of a qualified funded plan  the amount allowable as a deduction for the taxable year shall be subject to—(A) in the case of—(i)a plan under which the benefits are fixed or determinable  limitations similar to those contained in clauses (ii) and (iii) of subparagraph (A) of section 404(a)(1) (determined without regard to the last sentence of such subparagraph (A))  or(ii)any other plan  limitations similar to the limitations contained in paragraph (3) of section 404(a)  and(B)limitations similar to those contained in paragraph (7) of section 404(a).
404A,5,404A_5,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(4) CarryoverIf—(A)the aggregate of the contributions paid during the taxable year reduced by any contributions not allowable as a deduction under paragraphs (1) and (2) of subsection (g)  exceeds(B)the amount allowable as a deduction under subsection (a) (determined without regard to subsection (d)) such excess shall be treated as an amount paid in the succeeding taxable year.
404A,6,404A_6,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(5) Amounts must be paid to qualified trust  etc.In the case of a qualified funded plan  a contribution shall be taken into account only if it is paid—(A)to a trust (or the equivalent of a trust) which meets the requirements of section 401(a)(2) (B)for a retirement annuity  or(C)to a participant or beneficiary.
404A,7,404A_7,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(c) Rules relating to qualified reserve plansFor purposes of this section—(1) In generalIn the case of a qualified reserve plan  the amount properly taken into account for the taxable year is the reasonable addition for such year to a reserve for the taxpayer’s liability under the plan.
404A,8,404A_8,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,Unless otherwise required or permitted in regulations prescribed by the Secretary  the reserve for the taxpayer’s liability shall be determined under the unit credit method modified to reflect the requirements of paragraphs (3) and (4).
404A,9,404A_9,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,All benefits paid under the plan shall be charged to the reserve.
404A,10,404A_10,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(2) Income itemIn the case of a plan which is or has been a qualified reserve plan  an amount equal to that portion of any decrease for the taxable year in the reserve which is not attributable to the payment of benefits shall be included in gross income.
404A,11,404A_11,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(3) Rights must be nonforfeitable  etc.In the case of a qualified reserve plan  an item shall be taken into account for a taxable year only if—(A)there is no substantial risk that the rights of the employee will be forfeited  and(B)such item meets such additional requirements as the Secretary may by regulations prescribe as necessary or appropriate to ensure that the liability will be satisfied.
404A,12,404A_12,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(4) Spreading of certain increases and decreases in reservesThere shall be amortized over a 10-year period any increase or decrease to the reserve on account of—(A)the adoption of the plan or a plan amendment (B)experience gains and losses  and [1](C)any change in actuarial assumptions (D)changes in the interest rate under subsection (g)(3)(B)  and(E)such other factors as may be prescribed by regulations.
404A,13,404A_13,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(d) Amounts taken into account must be consistent with amounts allowed under foreign law(1) General ruleIn the case of any plan  the amount allowed as a deduction under subsection (a) for any taxable year shall equal—(A) the lesser of—(i)the cumulative United States amount  or(ii)the cumulative foreign amount  reduced by(B)the aggregate amount determined under this section for all prior taxable years.
404A,14,404A_14,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(2) Cumulative amounts definedFor purposes of paragraph (1)—(A) Cumulative United States amountThe term “cumulative United States amount” means the aggregate amount determined with respect to the plan under this section for the taxable year and for all prior taxable years to which this section applies.
404A,15,404A_15,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,Such determination shall be made for each taxable year without regard to the application of paragraph (1).
404A,16,404A_16,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(B) Cumulative foreign amountThe term “cumulative foreign amount” means the aggregate amount allowed as a deduction under the appropriate foreign tax laws for the taxable year and all prior taxable years to which this section applies.
404A,17,404A_17,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(3) Effect on earnings and profits  etc.In determining the earnings and profits and accumulated profits of any foreigncorporation with respect to a qualified foreign plan  except as provided in regulations  the amount determined under paragraph (1) with respect to any plan for any taxable year shall in no event exceed the amount allowed as a deduction under the appropriate foreign tax laws for such taxable year.
404A,18,404A_18,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(e) Qualified foreign planFor purposes of this section  the term “qualified foreign plan” means any written plan of an employer for deferring the receipt of compensation but only if—(1)such plan is for the exclusive benefit of the employer’s employees or their beneficiaries (2) 90 percent or more of the amounts taken into account for the taxable year under the plan are attributable to services—(A)performed by nonresident aliens  and(B)the compensation for which is not subject to tax under this chapter  and(3)the employer elects (at such time and in such manner as the Secretary shall by regulations prescribe) to have this section apply to such plan.
404A,19,404A_19,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(f) Funded and reserve plansFor purposes of this section—(1) Qualified funded planThe term “qualified funded plan” means a qualified foreign plan which is not a qualified reserve plan.
404A,20,404A_20,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(2) Qualified reserve planThe term “qualified reserve plan” means a qualified foreign plan with respect to which an election made by the taxpayer is in effect for the taxable year.
404A,21,404A_21,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,An election under the preceding sentence shall be made in such manner and form as the Secretary may by regulations prescribe and  once made  may be revoked only with the consent of the Secretary.
404A,22,404A_22,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(g) Other special rules(1) No deduction for certain amountsExcept as provided in section 404(a)(5)  no deduction shall be allowed under this section for any item to the extent such item is attributable to services—(A)performed by a citizen or resident of the United States who is a highly compensated employee (within the meaning of section 414(q))  or(B)performed in the United States the compensation for which is subject to tax under this chapter.
404A,23,404A_23,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(2) Taxpayer must furnish information(A) In generalNo deduction shall be allowed under this section with respect to any plan for any taxable year unless the taxpayer furnishes to the Secretary with respect to such plan (at such time as the Secretary may by regulations prescribe)—(i)a statement from the foreign tax authorities specifying the amount of the deduction allowed in computing taxable income under foreign law for such year with respect to such plan (ii)if the return under foreign tax law shows the deduction for plan contributions or reserves as a separate  identifiable item  a copy of the foreign tax return for the taxable year  or(iii)such other statement  return  or other evidence as the Secretary prescribes by regulation as being sufficient to establish the amount of the deduction under foreign law.
404A,24,404A_24,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(B) Redetermination where foreign tax deduction is adjustedIf the deduction under foreign tax law is adjusted  the taxpayer shall notify the Secretary of such adjustment on or before the date prescribed by regulations  and the Secretary shall redetermine the amount of the tax for the year or years affected.
404A,25,404A_25,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,In any case described in the preceding sentence  rules similar to the rules of subsection (c) of section 905 shall apply.
404A,26,404A_26,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(3) Actuarial assumptions must be reasonable; full funding(A) In generalExcept as provided in subparagraph (B)  principles similar to those set forth in paragraphs (3) and (6) of section 431(c) shall apply for purposes of this section.
404A,27,404A_27,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(B) Interest rate for reserve plan(i) In generalIn the case of a qualified reserve plan  in lieu of taking rates of interest into account under subparagraph (A)  the rate of interest for the plan shall be the rate selected by the taxpayer which is within the permissible range.
404A,28,404A_28,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(ii) Rate remains in effect so long as it falls within permissible rangeAny rate selected by the taxpayer for the plan under this subparagraph shall remain in effect for such plan until the first taxable year for which such rate is no longer within the permissible range.
404A,29,404A_29,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,At such time  the taxpayer shall select a new rate of interest which is within the permissible range applicable at such time.
404A,30,404A_30,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(iii) Permissible rangeFor purposes of this subparagraph  the term “permissible range” means a rate of interest which is not more than 20 percent above  and not more than 20 percent below  the average rate of interest for long-term corporate bonds in the appropriate country for the 15-year period ending on the last day before the beginning of the taxable year.
404A,31,404A_31,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(4) Accounting methodAny change in the method (but not the actuarial assumptions) used to determine the amount allowed as a deduction under subsection (a) shall be treated as a change in accounting method under section 446(e).
404A,32,404A_32,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(5)Section 481 applies to electionFor purposes of section 481  any election under this section shall be treated as a change in the taxpayer’s method of accounting.
404A,33,404A_33,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,In applying section 481 with respect to any such election  the period for taking into account any increase or decrease in accumulated profits  earnings and profits or taxable income resulting from the application of section 481(a)(2) shall be the year for which the election is made and the fourteen succeeding years.
404A,34,404A_34,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(h) RegulationsThe Secretary shall prescribe such regulations as may be necessary to carry out the purposes of this section (including regulations providing for the coordination of the provisions of this section with section 404 in the case of a plan which has been subject to both of such sections).
404A,35,404A_35,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,(Added Pub.
404A,36,404A_36,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,L. 96–603  § 2(a)  Dec. 28  1980  94 Stat.
404A,37,404A_37,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,3505; amended Pub.
404A,38,404A_38,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,L. 99–514  title XI  § 1114(b)(8)  title XVIII  § 1851(b)(2)(C)(iii)  Oct. 22  1986  100 Stat.
404A,39,404A_39,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,2451  2863; Pub.
404A,40,404A_40,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,L. 100–647  title I  § 1012(b)(4)  Nov. 10  1988  102 Stat.
404A,41,404A_41,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,3496; Pub.
404A,42,404A_42,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,L. 109–280  title VIII  § 801(c)(4)  Aug. 17  2006  120 Stat.
404A,43,404A_43,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,995.
404A,44,404A_44,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,)[1]  So in original.
404A,45,404A_45,26 U.S. Code § 404A - Deduction for certain foreign deferred compensation plans,The word “and” probably should not appear.
405,1,405_1,26 U.S. Code § 405 - Repealed. Pub. L. 98–369  div. A  title IV  § 491(a)  July 18  1984  98 Stat. 848],[§ 405.Repealed.
405,2,405_2,26 U.S. Code § 405 - Repealed. Pub. L. 98–369  div. A  title IV  § 491(a)  July 18  1984  98 Stat. 848],Pub.
405,3,405_3,26 U.S. Code § 405 - Repealed. Pub. L. 98–369  div. A  title IV  § 491(a)  July 18  1984  98 Stat. 848],L. 98–369  div.
405,4,405_4,26 U.S. Code § 405 - Repealed. Pub. L. 98–369  div. A  title IV  § 491(a)  July 18  1984  98 Stat. 848],A  title IV  § 491(a)  July 18  1984  98 Stat.
405,5,405_5,26 U.S. Code § 405 - Repealed. Pub. L. 98–369  div. A  title IV  § 491(a)  July 18  1984  98 Stat. 848],848]
406,1,406_1,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,§ 406.Employees of foreign affiliates covered by section 3121(l) agreements(a) Treatment as employees of American employerFor purposes of applying this part with respect to a pension  profit-sharing  or stock bonus plan described in section 401(a) or an annuity plan described in section 403(a)  of an American employer (as defined in section 3121(h))  an individual who is a citizen or resident of the United States and who is an employee of a foreign affiliate (as defined in section 3121(l)(6)) of such American employer shall be treated as an employee of such American employer  if—(1)such American employer has entered into an agreement under section 3121(l) which applies to the foreign affiliate of which such individual is an employee;(2)the plan of such American employer expressly provides for contributions or benefits for individuals who are citizens or residents of the United States and who are employees of its foreign affiliates to which an agreement entered into by such American employer under section 3121(l) applies; and(3)contributions under a funded plan of deferred compensation (whether or not a plan described in section 401(a) or 403(a)) are not provided by any other person with respect to the remuneration paid to such individual by the foreign affiliate.
406,2,406_2,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,(b) Special rules for application of section 401(a)(1) Nondiscrimination requirementsFor purposes of applying section 401(a)(4) and section 410(b) with respect to an individual who is treated as an employee of an American employer under subsection (a)—(A)if such individual is a highly compensated employee (within the meaning of section 414(q))  he shall be treated as having such capacity with respect to such American employer; and(B)the determination of whether such individual is a highly compensated employee (as so defined) shall be made by treating such individual’s total compensation (determined with the application of paragraph (2) of this subsection) as compensation paid by such American employer and by determining such individual’s status with regard to such American employer.
406,3,406_3,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,(2) Determination of compensationFor purposes of applying paragraph (5) of section 401(a) with respect to an individual who is treated as an employee of an American employer under subsection (a)—(A)the total compensation of such individual shall be the remuneration paid to such individual by the foreign affiliate which would constitute his total compensation if his services had been performed for such American employer  and the basic or regular rate of compensation of such individual shall be determined under regulations prescribed by the Secretary; and(B)such individual shall be treated as having paid the amount paid by such American employer which is equivalent to the tax imposed by section 3101.
406,4,406_4,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,[(c) Repealed.
406,5,406_5,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,Pub.
406,6,406_6,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,L. 104–188  title I  § 1401(b)(7)  Aug. 20  1996  110 Stat.
406,7,406_7,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,1789](d) Deductibility of contributionsFor purposes of applying section 404 with respect to contributions made to or under a pension  profit-sharing  stock bonus  or annuity plan by an American employer  or by another taxpayer which is entitled to deduct its contributions under section 404(a)(3)(B)  on behalf of an individual who is treated as an employee of such American employer under subsection (a)—(1)except as provided in paragraph (2)  no deduction shall be allowed to such American employer or to any other taxpayer which is entitled to deduct its contributions under such sections (2)there shall be allowed as a deduction to the foreign affiliate of which such individual is an employee an amount equal to the amount which (but for paragraph (1)) would be deductible under section 404 by the American employer if he were an employee of the American employer  and(3)any reference to compensation shall be considered to be a reference to the total compensation of such individual (determined with the application of subsection (b)(2)).Any amount deductible by a foreign affiliate under this subsection shall be deductible for its taxable year with or within which the taxable year of such American employer ends.
406,8,406_8,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,(e) Treatment as employee under related provisionsAn individual who is treated as an employee of an American employer under subsection (a) shall also be treated as an employee of such American employer  with respect to the plan described in subsection (a)(2)  for purposes of applying the following provisions of this title:(1)Section 72(f) (relating to special rules for computing employees’ contributions).
406,9,406_9,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,(2)Section 2039 (relating to annuities).
406,10,406_10,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,(Added Pub.
406,11,406_11,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,L. 88–272  title II  § 220(a)  Feb. 26  1964  78 Stat.
406,12,406_12,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,58; amended Pub.
406,13,406_13,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,L. 91–172  title V  § 515(c)(2)  Dec. 30  1969  83 Stat.
406,14,406_14,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,645; Pub.
406,15,406_15,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,L. 93–406  title II  §§ 1016(a)(4)  2005(c)(12)  Sept. 2  1974  88 Stat.
406,16,406_16,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,929  992; Pub.
406,17,406_17,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,L. 94–455  title XIX  § 1906(b)(13)(A)  Oct. 4  1976  90 Stat.
406,18,406_18,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,1834; Pub.
406,19,406_19,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,L. 98–21  title III  § 321(c)  (e)(2)(A)–(D)(i)  Apr.
406,20,406_20,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,20  1983  97 Stat.
406,21,406_21,26 U.S. Code § 406 - Employees of foreign affiliates covered by section 3121(l) agreements,119  120; Pub.
